Mode,Q1,Q2,Q4,Q5a,Q5f,Q6c,Q7a,Q7c,Q8d,Q10a,Q10d,Q11,Q11a,Q12,Q14,Q15,Q16,Q18,sDevType,p_gender_sdc,p_age_group_sdc,p_education_sdc,total_time_taken,neutral_count,disagree_count,agree_count,very_count,just_count,vmj_count,opinionated,undecided_voter,Q8a
1.0,1.0,17.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,-1.0,2.0,4.0,3.0,14.199999999999996,18.0,22.0,14.0,12.0,42.0,-30.0,0.0,0.0,5.0
1.0,4.0,16.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,-1.0,2.0,4.0,3.0,12.46666666666666,5.0,23.0,8.0,17.0,19.0,-2.0,0.0,0.0,1.0
2.0,5.0,11.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,11.850000000000007,3.0,21.0,13.0,11.0,25.0,-14.0,0.0,0.0,3.0
2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,9.749999999999996,4.0,46.0,4.0,20.0,34.0,-14.0,0.0,0.0,9.0
2.0,1.0,18.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,7.583333333333332,5.0,26.0,6.0,14.0,22.0,-8.0,0.0,0.0,9.0
2.0,4.0,13.0,100.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,5.866666666666664,5.0,26.0,6.0,11.0,25.0,-14.0,0.0,0.0,3.0
2.0,2.0,26.0,100.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,9.366666666666664,2.0,19.0,16.0,10.0,26.0,-16.0,0.0,0.0,5.0
2.0,2.0,16.0,3.0,2.0,2.0,3.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,5.013333333333334,6.0,26.0,5.0,9.0,27.0,-18.0,0.0,0.0,7.0
2.0,2.0,16.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,12.699999999999989,14.0,36.0,4.0,11.0,43.0,-32.0,0.0,0.0,10.0
2.0,1.0,13.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,12.983333333333347,0.0,24.0,13.0,17.0,19.0,-2.0,0.0,0.0,2.0
2.0,5.0,11.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,10.233333333333327,3.0,25.0,9.0,11.0,25.0,-14.0,0.0,0.0,6.0
2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,12.616666666666667,11.0,31.0,12.0,5.0,49.0,-44.0,0.0,0.0,7.0
2.0,2.0,16.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,13.133333333333333,1.0,34.0,2.0,12.0,24.0,-12.0,0.0,0.0,5.0
2.0,2.0,13.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,26.35000000000005,9.0,43.0,2.0,6.0,48.0,-42.0,0.0,0.0,7.0
2.0,4.0,16.0,100.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,5.91666666666667,2.0,21.0,14.0,22.0,14.0,8.0,1.0,0.0,1.0
2.0,2.0,37.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,18.900000000000013,0.0,42.0,12.0,18.0,36.0,-18.0,0.0,0.0,8.0
2.0,2.0,11.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,14.449999999999996,4.0,28.0,5.0,7.0,29.0,-22.0,0.0,0.0,6.0
2.0,2.0,36.0,-98.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,14.833333333333329,10.0,29.0,15.0,0.0,54.0,-54.0,0.0,1.0,7.0
2.0,2.0,16.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,29.599999999999966,12.0,39.0,3.0,0.0,54.0,-54.0,0.0,0.0,6.0
2.0,2.0,16.0,100.0,3.0,2.0,2.0,2.0,2.0,7.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,8.25,9.0,34.0,11.0,10.0,44.0,-34.0,0.0,0.0,3.0
2.0,4.0,29.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,16.25000000000001,3.0,26.0,8.0,15.0,21.0,-6.0,0.0,0.0,8.0
2.0,2.0,13.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,-98.0,-98.0,0.0,2.0,4.0,3.0,25.64999999999999,4.0,31.0,7.0,18.0,24.0,-6.0,0.0,0.0,9.0
2.0,4.0,13.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,8.916666666666671,1.0,27.0,9.0,9.0,27.0,-18.0,0.0,0.0,7.0
2.0,2.0,18.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,4.0,2.0,7.916666666666668,5.0,24.0,8.0,10.0,26.0,-16.0,0.0,0.0,6.0
2.0,4.0,11.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,7.166666666666669,5.0,24.0,8.0,8.0,28.0,-20.0,0.0,0.0,5.0
2.0,2.0,20.0,3.0,2.0,2.0,4.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,10.033333333333337,14.0,32.0,8.0,0.0,54.0,-54.0,0.0,0.0,8.0
1.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,-1.0,1.0,4.0,1.0,12.16666666666666,3.0,22.0,11.0,28.0,8.0,20.0,1.0,0.0,7.0
2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,-98.0,0.0,1.0,2.0,1.0,12.3,2.0,39.0,5.0,9.0,37.0,-28.0,0.0,0.0,6.0
2.0,4.0,11.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,8.216666666666669,4.0,26.0,7.0,12.0,24.0,-12.0,0.0,0.0,5.0
2.0,1.0,6.0,100.0,2.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,-99.0,0.0,2.0,3.0,1.0,12.266666666666667,8.0,27.0,11.0,9.0,37.0,-28.0,0.0,0.0,3.0
2.0,2.0,37.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,9.266666666666666,15.0,33.0,6.0,4.0,50.0,-46.0,0.0,0.0,5.0
1.0,2.0,13.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,-1.0,1.0,3.0,3.0,14.849999999999996,12.0,26.0,16.0,8.0,46.0,-38.0,0.0,0.0,4.0
2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,8.699999999999998,1.0,28.0,8.0,24.0,12.0,12.0,1.0,0.0,3.0
2.0,1.0,-99.0,3.0,1.0,1.0,4.0,4.0,4.0,8.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,9.833333333333329,4.0,24.0,9.0,16.0,20.0,-4.0,0.0,0.0,8.0
1.0,2.0,13.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,-1.0,2.0,4.0,1.0,13.96666666666668,25.0,14.0,15.0,14.0,40.0,-26.0,0.0,0.0,1.0
2.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,20.38333333333334,8.0,34.0,12.0,20.0,34.0,-14.0,0.0,0.0,7.0
2.0,4.0,-98.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,11.366666666666665,5.0,20.0,12.0,20.0,16.0,4.0,1.0,0.0,5.0
2.0,2.0,20.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,2.0,21.233333333333334,4.0,22.0,11.0,13.0,23.0,-10.0,0.0,0.0,4.0
2.0,1.0,13.0,100.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,20.100000000000012,8.0,40.0,6.0,18.0,36.0,-18.0,0.0,0.0,5.0
2.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,14.249999999999995,4.0,27.0,6.0,12.0,24.0,-12.0,0.0,0.0,6.0
2.0,4.0,29.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,9.500000000000004,3.0,28.0,6.0,10.0,26.0,-16.0,0.0,0.0,9.0
2.0,5.0,16.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,1.0,16.850000000000005,18.0,25.0,11.0,4.0,50.0,-46.0,0.0,0.0,2.0
2.0,2.0,-98.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,7.083333333333332,3.0,29.0,5.0,15.0,21.0,-6.0,0.0,0.0,6.0
1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,8.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,-98.0,-1.0,2.0,3.0,2.0,18.25,5.0,20.0,27.0,18.0,34.0,-16.0,0.0,0.0,8.0
2.0,2.0,16.0,1.0,1.0,1.0,3.0,3.0,3.0,8.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,9.833333333333336,5.0,17.0,15.0,12.0,24.0,-12.0,0.0,0.0,8.0
2.0,2.0,100.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,12.783333333333328,3.0,33.0,1.0,15.0,21.0,-6.0,0.0,0.0,9.0
2.0,4.0,32.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,0.0,1.0,2.0,1.0,18.9,4.0,39.0,11.0,13.0,41.0,-28.0,0.0,0.0,6.0
2.0,1.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,14.21666666666666,1.0,30.0,6.0,17.0,19.0,-2.0,0.0,0.0,8.0
2.0,4.0,11.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,0.0,2.0,3.0,1.0,9.100000000000009,5.0,33.0,16.0,16.0,38.0,-22.0,0.0,0.0,3.0
2.0,2.0,13.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,2.0,14.26666666666666,11.0,24.0,19.0,7.0,47.0,-40.0,0.0,0.0,9.0
2.0,5.0,13.0,100.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,2.0,19.983333333333327,0.0,21.0,16.0,34.0,2.0,32.0,1.0,0.0,1.0
2.0,4.0,11.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,0.0,2.0,2.0,3.0,7.433333333333329,6.0,37.0,11.0,14.0,40.0,-26.0,0.0,0.0,1.0
1.0,2.0,1.0,100.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,-1.0,2.0,3.0,2.0,11.516666666666653,6.0,21.0,9.0,7.0,29.0,-22.0,0.0,0.0,7.0
2.0,2.0,1.0,100.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,11.15,18.0,21.0,15.0,0.0,54.0,-54.0,0.0,0.0,5.0
2.0,4.0,1.0,100.0,2.0,2.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,28.683333333333305,23.0,29.0,2.0,5.0,49.0,-44.0,0.0,0.0,7.0
1.0,4.0,13.0,100.0,1.0,1.0,-98.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,-98.0,-98.0,-1.0,2.0,4.0,3.0,29.116666666666664,2.0,10.0,18.0,15.0,15.0,0.0,0.0,0.0,5.0
2.0,2.0,36.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,16.43333333333334,6.0,32.0,16.0,13.0,41.0,-28.0,0.0,0.0,8.0
2.0,4.0,16.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,4.0,2.0,42.06666666666671,11.0,38.0,5.0,16.0,38.0,-22.0,0.0,0.0,5.0
2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,11.033333333333333,2.0,25.0,10.0,13.0,23.0,-10.0,0.0,0.0,2.0
1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,-1.0,2.0,4.0,3.0,11.533333333333333,0.0,25.0,11.0,10.0,26.0,-16.0,0.0,0.0,1.0
2.0,2.0,96.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,19.19999999999999,1.0,26.0,10.0,18.0,18.0,0.0,0.0,0.0,8.0
1.0,1.0,36.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,-1.0,2.0,4.0,3.0,16.950000000000006,6.0,28.0,20.0,25.0,29.0,-4.0,0.0,0.0,5.0
2.0,2.0,34.0,1.0,1.0,1.0,4.0,3.0,4.0,7.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,8.150000000000002,4.0,20.0,13.0,9.0,27.0,-18.0,0.0,0.0,8.0
2.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,12.76666666666668,13.0,33.0,8.0,9.0,45.0,-36.0,0.0,0.0,6.0
2.0,2.0,13.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,9.033333333333328,26.0,27.0,1.0,0.0,54.0,-54.0,0.0,0.0,6.0
2.0,2.0,1.0,-98.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,10.300000000000004,7.0,23.0,7.0,8.0,28.0,-20.0,0.0,1.0,5.0
2.0,4.0,13.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,12.85,10.0,29.0,15.0,24.0,30.0,-6.0,0.0,0.0,2.0
2.0,4.0,11.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,10.483333333333334,6.0,21.0,10.0,4.0,32.0,-28.0,0.0,0.0,5.0
2.0,2.0,96.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,6.183333333333333,1.0,43.0,10.0,15.0,39.0,-24.0,0.0,0.0,5.0
1.0,2.0,11.0,100.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,-1.0,2.0,4.0,1.0,18.249999999999996,10.0,24.0,12.0,5.0,41.0,-36.0,0.0,0.0,3.0
2.0,4.0,11.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,6.216666666666668,2.0,29.0,6.0,15.0,21.0,-6.0,0.0,0.0,1.0
2.0,5.0,11.0,100.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,7.25,2.0,27.0,8.0,21.0,15.0,6.0,1.0,0.0,2.0
1.0,2.0,30.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,1.0,12.600000000000017,1.0,24.0,11.0,14.0,22.0,-8.0,0.0,0.0,3.0
2.0,4.0,1.0,100.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,10.133333333333344,10.0,32.0,12.0,6.0,48.0,-42.0,0.0,0.0,6.0
2.0,1.0,11.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,11.4,9.0,29.0,16.0,12.0,42.0,-30.0,0.0,0.0,7.0
2.0,2.0,13.0,100.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,8.516666666666667,1.0,30.0,6.0,5.0,31.0,-26.0,0.0,0.0,6.0
2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,-98.0,2.0,0.0,2.0,3.0,3.0,7.616666666666663,16.0,26.0,10.0,0.0,52.0,-52.0,0.0,0.0,5.0
2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,7.0833333333333375,8.0,40.0,6.0,7.0,47.0,-40.0,0.0,0.0,8.0
2.0,4.0,11.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,7.8999999999999915,6.0,23.0,8.0,9.0,27.0,-18.0,0.0,0.0,5.0
2.0,4.0,11.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,15.833333333333336,10.0,31.0,13.0,7.0,47.0,-40.0,0.0,0.0,8.0
2.0,5.0,13.0,100.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,11.81666666666667,3.0,23.0,11.0,12.0,24.0,-12.0,0.0,0.0,1.0
2.0,2.0,16.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,16.483333333333327,2.0,29.0,6.0,13.0,23.0,-10.0,0.0,0.0,5.0
2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,10.766666666666666,16.0,36.0,2.0,11.0,43.0,-32.0,0.0,0.0,3.0
2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,14.883333333333333,3.0,28.0,6.0,12.0,24.0,-12.0,0.0,0.0,9.0
2.0,2.0,29.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,10.366666666666658,0.0,28.0,9.0,7.0,29.0,-22.0,0.0,0.0,7.0
2.0,2.0,20.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,9.383333333333328,2.0,24.0,11.0,12.0,24.0,-12.0,0.0,0.0,5.0
2.0,2.0,96.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,15.183333333333325,2.0,46.0,6.0,4.0,50.0,-46.0,0.0,0.0,7.0
2.0,2.0,1.0,100.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,10.316666666666665,2.0,25.0,10.0,11.0,25.0,-14.0,0.0,0.0,8.0
1.0,2.0,11.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,1.0,4.0,2.0,17.866666666666656,13.0,30.0,10.0,11.0,42.0,-31.0,0.0,0.0,4.0
2.0,4.0,11.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,-98.0,3.0,0.0,2.0,4.0,1.0,20.799999999999994,0.0,35.0,9.0,4.0,40.0,-36.0,0.0,0.0,5.0
2.0,2.0,16.0,3.0,2.0,3.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,4.233333333333333,0.0,28.0,9.0,7.0,29.0,-22.0,0.0,0.0,4.0
2.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,4.0,2.0,17.76666666666666,1.0,26.0,10.0,15.0,22.0,-7.0,0.0,0.0,2.0
2.0,2.0,-98.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,25.78333333333333,6.0,39.0,9.0,19.0,35.0,-16.0,0.0,0.0,8.0
2.0,4.0,18.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,5.31666666666667,4.0,34.0,16.0,27.0,27.0,0.0,0.0,0.0,3.0
2.0,2.0,-98.0,100.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,14.683333333333325,5.0,21.0,11.0,7.0,29.0,-22.0,0.0,0.0,2.0
2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,13.316666666666665,16.0,38.0,0.0,15.0,39.0,-24.0,0.0,0.0,10.0
2.0,2.0,96.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,9.466666666666667,5.0,21.0,11.0,10.0,26.0,-16.0,0.0,0.0,8.0
2.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,9.53333333333334,1.0,28.0,8.0,24.0,12.0,12.0,1.0,0.0,4.0
2.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,9.216666666666667,5.0,29.0,3.0,12.0,24.0,-12.0,0.0,0.0,5.0
2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,8.966666666666667,6.0,15.0,16.0,9.0,27.0,-18.0,0.0,0.0,6.0
2.0,1.0,-98.0,-98.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,31.6,2.0,28.0,7.0,12.0,24.0,-12.0,0.0,1.0,8.0
